,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
40,Fantasias,"Rauw Alejandro",34254,https://open.spotify.com/track/6mAN61JH0dzyZpWslS11jy
41,"Loco - Remix",Farruko,34125,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
42,Tutu,Camilo,34017,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
43,Confía,Sech,33640,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
44,"Ay, DiOs Mío!","KAROL G",33270,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
45,"Dance Monkey","Tones And I",32408,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
46,"La Cama - Remix",Lunay,32123,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
47,"La Jeepeta (Remix) [DJ Alan & Jona Mix Version]","DJ Alan Gomez",31805,https://open.spotify.com/track/4h7RYyJA1jVaURg3JO7T2y
48,"Ya No Más","Fer Palacio",31656,https://open.spotify.com/track/4gQG2Ic7hnJMAcqunk4ERT
49,Ignorantes,"Bad Bunny",30850,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
50,+Linda,Dalex,30116,https://open.spotify.com/track/5cBrOhKDyiJF9bPGUHKkG0
51,"La Difícil","Bad Bunny",29959,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
52,"Roses - Imanbek Remix","SAINt JHN",29839,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
53,"Como Llora",Juanfran,28844,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
54,PAM,"Justin Quiles",28790,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
55,"La Pared 360","Lenny Tavárez",28717,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW
56,"Sigues Con El","Dímelo Flow",27980,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
57,Mejor,Dalex,27512,https://open.spotify.com/track/6C1jKbkCUgFws7M0M4oGCB
58,sOlA,Montano,26685,https://open.spotify.com/track/3JXhH0oMikYjoz9qDmpiWr
59,"Dónde Estás",KHEA,25901,https://open.spotify.com/track/16DNJ8y6k97DxuMyV49W7V
60,"Don't Start Now","Dua Lipa",25830,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
61,Follow,"KAROL G",24519,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
62,"El Efecto","Rauw Alejandro",24011,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
63,TBT,"Sebastian Yatra",23802,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
64,"Cómo estás","Ke Personajes",23725,https://open.spotify.com/track/6bLvfGI2XeU5DTl8feuNrk
65,"Fútbol & Rumba (feat. Enrique Iglesias)","Anuel AA",23219,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM
66,"BAD CON NICKY","Bad Bunny",23058,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
67,High,"Maria Becerra",22997,https://open.spotify.com/track/5vPtzdjJ9tm7XCoKDH22Gb
68,"Sigues Con El - Remix",Arcangel,22770,https://open.spotify.com/track/4Pu0a2TuHOYtI4CCE3HEXI
69,Loco,Beéle,22415,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
70,Keii,"Anuel AA",22270,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
71,"Bellaquita - Remix",Dalex,21385,https://open.spotify.com/track/4GGwM2Krtlx9G9ii1RaEOx
72,"Bajo La Mesa",Morat,21200,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH
73,"Dream Girl - Remix","Ir Sais",21164,https://open.spotify.com/track/099tjv6oy2opbpCOA3nBwX
74,China,"Anuel AA",21049,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
75,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,20721,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
76,"Flasheaste Amor",Agapornis,20515,https://open.spotify.com/track/2ACgvo2Kx4LgWqQ2amvM5C
77,"C.R.O: Bzrp Music Sessions, Vol. 29",Bizarrap,20394,https://open.spotify.com/track/0qPbQWcqNDVrReSSvMoJxk
78,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,20187,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
79,"La Difícil",Camilo,20157,https://open.spotify.com/track/6fNJm8sYmCBbmkKpKgTReA
80,"Tú Me Lo Haces Fácil","Maria Becerra",20074,https://open.spotify.com/track/4uHDcZYy7kQxNY0IzxDy7w
81,"¿Qué Ha Pasao'?","Abraham Mateo",19793,https://open.spotify.com/track/5fxnoiUBJ5DMAQEYb2uFOr
82,Recuerdo,TINI,19302,https://open.spotify.com/track/3DjInVTE03icrWsq2UZV9n
83,MAMACITA,"Black Eyed Peas",18855,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
84,"Break My Heart","Dua Lipa",18831,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
85,Par-Tusa,"El Dipy",18822,https://open.spotify.com/track/7iZSr3NiHlqJGAJmlfd3Ru
86,ADMV,Maluma,18770,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6
87,Muévelo,"Nicky Jam",18740,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
88,"Adicto (with Anuel AA & Ozuna)",Tainy,18561,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
89,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,18544,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
90,Fresa,TINI,18464,https://open.spotify.com/track/4BCPItsB94KDLuERZT3aNM
91,"Me Gusta",Shakira,18088,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
92,"Me Gusta","Ciro y los Persas",17836,https://open.spotify.com/track/3pMo77B4r1NwwIK78lO4xf
93,"HOMER EL MERO MERO: Bzrp Music Sessions, Vol. 30",Bizarrap,17810,https://open.spotify.com/track/3VCo2tJEa1a8GDCvSIqwP0
94,Narcos,"Anuel AA",17774,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q
95,"La Bebe - Remix","Anuel AA",17608,https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4
96,Definitivamente,"Daddy Yankee",17465,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
97,"BYE ME FUI","Bad Bunny",17445,https://open.spotify.com/track/0FktnzDqjClqU6iqOZVEs2
98,"Ojitos Chiquititos","The La Planta",17213,https://open.spotify.com/track/586ySnY71TK3avEk0JdTXY
99,"El Mismo Aire",Camilo,17162,https://open.spotify.com/track/3a29UVSEIj6x3YcfKs2rdi
100,Indeciso,Reik,17114,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
101,"Que Mal Te Fue","Natti Natasha",17110,https://open.spotify.com/track/2btKz4s1XrMn5VHe7xZJpi
102,Quizas,"Rich Music LTD",17105,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
103,"Adore You","Harry Styles",17071,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
104,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",16972,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
105,"No Me Conoce - Remix","Jhay Cortez",16945,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
106,"Rain On Me (with Ariana Grande)","Lady Gaga",16822,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
107,"La Boca","Mau y Ricky",16423,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
108,"A Las Nueve","No Te Va Gustar",16410,https://open.spotify.com/track/68cko9zdsKwaxgb98sF36S
109,"La Forma en Que Me Miras","Super Yei",16392,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
110,"CANCIÓN CON YANDEL",Yandel,16387,https://open.spotify.com/track/3pm4XtcsRIFFtH2UErk62R
111,CANGURO,WOS,16350,https://open.spotify.com/track/2UAWYufVaO3EnUUNzl0ppO
112,"Si Te Vas",Sech,16335,https://open.spotify.com/track/2aGN6PplBq0xigh2lmqLbw
113,Desconocidos,"Mau y Ricky",16091,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
114,Negro,"J Balvin",16056,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
115,Perfume,Dalex,16027,https://open.spotify.com/track/19VunfeIrl0bx984mJ810c
116,"Sur y Norte","Nengo Flow",15854,https://open.spotify.com/track/2uy5wXDZQcdd89PvDBSfyy
117,"La Santa","Bad Bunny",15810,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
118,Oye,TINI,15759,https://open.spotify.com/track/09nSCeCs6eYfAIJVfye1CE
119,"Fantasias - Remix","Rauw Alejandro",15751,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
120,"Te Extraño :(",Rombai,15712,https://open.spotify.com/track/5Lg7nUobqmANgJAnb8XHWo
121,Vete,"Bad Bunny",15708,https://open.spotify.com/track/2n7ohqg1s68ToAHh4u9mcW
122,"La Bella y la Bestia",Reik,15637,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs
123,"RITMO (Bad Boys For Life)","Black Eyed Peas",15636,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
124,"Otro Trago - Remix",Sech,15600,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
125,"Ponte Pa' Mi","Rauw Alejandro",15527,https://open.spotify.com/track/10u2iOS0r6plfb9GknD7g4
126,+,Aitana,15486,https://open.spotify.com/track/5Cbo7oz78gqkzV3EAM63VA
127,"Perreo en La Luna","Rich Music LTD",15305,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
128,Señorita,"Shawn Mendes",15058,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
129,Memories,"Maroon 5",14987,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
130,"LA CANCIÓN","J Balvin",14974,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
131,"La Boca - Remix","Mau y Ricky",14933,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
132,"ADMV - Versión Urbana",Maluma,14881,https://open.spotify.com/track/3wBKCNw7BFIalnqe4VXzdK
133,"How You Like That",BLACKPINK,14843,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
134,"Dónde Estás (with Piso 21) - Remix",KHEA,14594,https://open.spotify.com/track/7z0cli6eF13Ew8ARrDgGHJ
135,"Sigo Buscandote","Ovy On The Drums",14572,https://open.spotify.com/track/4z2c6wyTY9xgiPYUvznwUE
136,Bounce,Cazzu,14497,https://open.spotify.com/track/3EO0tGvdBCw6vdChaNvVlc
137,"Savage Love (Laxed - Siren Beat)","Jawsh 685",14493,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
138,Blanco,"J Balvin",14262,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
139,Jangueo,"Anuel AA",14192,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81
140,"Coronando II","Pekeño 77",14174,https://open.spotify.com/track/1A0wvJ9TXnFLeo3gvPVXBK
141,Zafar,"La Vela Puerca",14146,https://open.spotify.com/track/1wIUWGdTdhVk5gIPd0ULxX
142,"Que Tire Pa Lante","Daddy Yankee",14058,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
143,"Me Enamora","Mau y Ricky",13838,https://open.spotify.com/track/2hdhH9YsYQInj4NYU75XZZ
144,Goteo,Duki,13815,https://open.spotify.com/track/57kdZIOAaolxAjB67d2yU3
145,"Un Año","Sebastian Yatra",13814,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
146,Callaita,"Bad Bunny",13750,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
147,Aventura,Lunay,13504,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
148,"TBT - Remix","Sebastian Yatra",13490,https://open.spotify.com/track/2SdwRMzLw1vKClRinPqtuU
149,"La Playa - Remix","Myke Towers",13450,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
150,"Jimmy Fallon - Remix","Lucho SSJ",13415,https://open.spotify.com/track/3oyOEGQXpwXVwLSZb088bJ
151,"Dime Cuantas Veces (Remix) [feat. Justin Quiles]","Micro TDH",13414,https://open.spotify.com/track/4MWb6mltydQn84NrTm7Gpl
152,Mirenla,"Ciro y los Persas",13384,https://open.spotify.com/track/027NtsXW0vpDFhzxsJKmTL
153,"11 PM",Maluma,13367,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
154,Flaca,"Andrés Calamaro",13304,https://open.spotify.com/track/1p7m9H4H8s0Y7SgRm7j3ED
155,"Ya no me llames","Ovy On The Drums",13261,https://open.spotify.com/track/75mVUHbkXidxhYAiUpxDHi
156,"Soltera - Remix",Lunay,13220,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
157,Medusa,"Jhay Cortez",13213,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
158,"Si Se Da - Remix","Myke Towers",13140,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
159,"Calma - Remix","Pedro Capó",13130,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
160,"Soltera Vá","Los Nota Lokos",13129,https://open.spotify.com/track/0ueg5iK0wyh5EgHvtIz4qL
161,"Que Locura Fue Enamorarme de Ti (Remix)","La Banda De Lechuga",13110,https://open.spotify.com/track/1Bi4FWSuiItUNREkaoeFY3
162,"Si Veo a Tu Mamá","Bad Bunny",13107,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
163,"Someone You Loved","Lewis Capaldi",13085,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
164,"Nunca quise",Intoxicados,13058,https://open.spotify.com/track/0ZAJ660VP57lLK4U7NlGOy
165,"PA' ROMPERLA","Bad Bunny",12976,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
166,"Pa Mí - Remix",Dalex,12923,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
167,Moon,"Maria Becerra",12915,https://open.spotify.com/track/5eUZFY82pxKuV9uMpoRUa9
168,"Pa Los Gustos Los Colores",Javiielo,12913,https://open.spotify.com/track/6Bd9rs5gv25asdPDRog3ce
169,"La Jeepeta","Nio Garcia",12875,https://open.spotify.com/track/4RaWbMItxVbuUExNkFsITP
170,"Carita de Inocente (feat. Myke Towers) - Remix","Prince Royce",12748,https://open.spotify.com/track/5kQre7o8ky5DXeEPcyaCR1
171,"Tak Tiki Tax","Fer Palacio",12642,https://open.spotify.com/track/7jOrc6UmSoQQdHq8J1c7jS
172,Disfruto,"Ke Personajes",12618,https://open.spotify.com/track/1v4ggzkdNysd77L7oJ6GmU
173,Porno,"Rich Music LTD",12607,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z
174,"La Presión","Lalo Ebratt",12603,https://open.spotify.com/track/0LXk0yWcGfACtMKX0igobq
175,Presiento,Morat,12482,https://open.spotify.com/track/2V4hc5gplg7EXlrRUvD4rp
176,"Tócame (feat. Arcangel & De La Ghetto)",Anitta,12447,https://open.spotify.com/track/4cno0k9jDEFpLAQyHNjqVx
177,"La Playax","Fer Palacio",12398,https://open.spotify.com/track/40fOB5r0wfKzcKZU0SkrAI
178,"Arde la Ciudad","Mancha De Rolando",12363,https://open.spotify.com/track/3SyKG06yOK3omo29EwZ8dP
179,"Toosie Slide",Drake,12329,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
180,"Tan Lejos","No Te Va Gustar",12278,https://open.spotify.com/track/44m9PAUZYeOEGeaTYh6NAl
181,"Tal Vez","Paulo Londra",12258,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
182,"No Te Vayas",Camilo,12253,https://open.spotify.com/track/1q1sjzJpUYEkTbA9Uz0qrU
183,"Falta Amor","Sebastian Yatra",12239,https://open.spotify.com/track/2ukaTb7sSeWHdr22n1xTBs
184,"MELÓN VINO",WOS,12208,https://open.spotify.com/track/5uHAzGa4d9j35DEbhUwGhi
185,"Sola & Vacía","Casper Magico",12171,https://open.spotify.com/track/46V4kseB66GjFGklCgynGX
186,BORRAXXA,Feid,12105,https://open.spotify.com/track/16uvds0iYqjEK8m5EGEdVd
187,"Before You Go","Lewis Capaldi",12072,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
188,"Nicki Nicole: Bzrp Music Sessions, Vol. 13",Bizarrap,12072,https://open.spotify.com/track/2S93hylQBYLndMnaJuso8S
189,Cristina,"Sebastian Yatra",12042,https://open.spotify.com/track/703iVQrfbQsXt7Uzgy1h8k
190,"Stuck with U (with Justin Bieber)","Ariana Grande",11996,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
191,Basura,C.R.O,11988,https://open.spotify.com/track/0cYBYOIh4MBfqKTJLW7l7B
192,"Feel Me","Rich Music LTD",11949,https://open.spotify.com/track/6KeweE0BlXx3AtjMKhBLaz
193,Chau,"No Te Va Gustar",11839,https://open.spotify.com/track/3uP1USIwwDpOA8uw0LjY2P
194,Creo,Callejeros,11794,https://open.spotify.com/track/5Bi9Cq5oVFy1OtUgecbegZ
195,"Fantasias - Unplugged","Rauw Alejandro",11654,https://open.spotify.com/track/6qqd7DGn2VXzxsR4k3Ycun
196,"Una y Mil Veces",MYA,11649,https://open.spotify.com/track/4s0BDnatQJ5uL4BcrOfMG6
197,"Mala Fama","Danna Paola",11643,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj
198,"Honey Boo",CNCO,11553,https://open.spotify.com/track/0P0UtGDZpUMWoFCuDTn78K
199,"Años Luz","Nicki Nicole",11542,https://open.spotify.com/track/0BNtpLD6zsXJGroRtcixOE
200,"DANI: Bzrp Music Sessions, Vol. 24",Bizarrap,11526,https://open.spotify.com/track/6TNuRFdNazLbbVQTRE8pZg
