,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,"Sar Bu Şehri (Akustik)",Canozan,437076,https://open.spotify.com/track/4YiW28JXKVnk0wGTLUfUz8
31,Hokkabazlar,Heijan,431026,https://open.spotify.com/track/0Y0VJ43gCiZJZmdaKslhpo
32,"Bütün Istanbul Biliyo","İkiye On Kala",427360,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ
33,"Bırakma Kendini","Kaan Boşnak",422468,https://open.spotify.com/track/087cds8zjbUmokjg2jdMOp
34,Elefante,NK,421383,https://open.spotify.com/track/5s727A4OsVB8vG8eBo2D0s
35,"Eskimiş Senelere",Aspova,419260,https://open.spotify.com/track/5XR0fbf6IAizysmuSQDoUX
36,Nefret,"Bilal Sonses",415556,https://open.spotify.com/track/2V9jJ9piIjbABzZRhWByYj
37,"Blinding Lights","The Weeknd",415191,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
38,Pahalı,Murda,411137,https://open.spotify.com/track/49nLiYUglfKP3GCIPkRZ4g
39,"Neyin Nesi","Dolu Kadehi Ters Tut",407337,https://open.spotify.com/track/4BH1Z9kmxkq3U1mAYLtHPu
40,"Dinle Beni Bi'","Yüzyüzeyken Konuşuruz",402563,https://open.spotify.com/track/11PO9iu6PtpgL1JK4QNUEJ
41,"Dance Monkey","Tones And I",398739,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
42,"Iz Bırak",Vio,396776,https://open.spotify.com/track/7dTScSKBqRCt06djvafaTG
43,"Katliam 4",Massaka,396009,https://open.spotify.com/track/5u5jZ1mRKktkdWjfyxtMl7
44,El-Âlem,"Tuğçe Kandemir",392821,https://open.spotify.com/track/1l0cnUKIlkv7moUqGyjNqZ
45,Yara,"Ziynet Sali",385799,https://open.spotify.com/track/1Q1sVCXWn5yP3jVBN9wNbO
46,kıvılcım,Contra,384629,https://open.spotify.com/track/1iGBNeM1l8uGQMjJX3gzdZ
47,"How You Like That",BLACKPINK,381574,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
48,Galaksi,"Ece Mumay",378572,https://open.spotify.com/track/0uexBOVPB278fGFOxOUosN
49,Mod,"Mustafa Sandal",371150,https://open.spotify.com/track/0xNW1WrxJP3USOL2r0gqHE
50,"Beni Kendinden Kurtar","Perdenin Ardındakiler",370392,https://open.spotify.com/track/15XIirnxN07thDhFLuFbH6
51,"ily (i love you baby) (feat. Emilee)","Surf Mesa",365845,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
52,"Daha Mutlu Olamam","mor ve ötesi",360388,https://open.spotify.com/track/32VgH3g8D7l7ZuT74FgdPY
53,Nalan,"Emir Can İğrek",359681,https://open.spotify.com/track/1LNUxWJifZNEPpd273N2le
54,Perişanım,Edis,357551,https://open.spotify.com/track/2a6bzWnkJpZi7mFec9JlIA
55,"Böyle Sever","Kahraman Deniz",352860,https://open.spotify.com/track/7hU3H2id2pBVawD7e3zd8N
56,"Bıktım Yalanlarından",Patron,349150,https://open.spotify.com/track/19VsSdD525Ip4rW3ST0hwI
57,Nimet,Didomido,346737,https://open.spotify.com/track/16FD3mxCwYNXBqIytshvNb
58,"Bırakman Doğru Mu","Anıl Piyancı",339665,https://open.spotify.com/track/5pdsGdTeqH6MHqJeKkpwX3
59,"Sik Em Up",Şam,338308,https://open.spotify.com/track/4lDFfeXDoPeiHm5Vv3k1Cx
60,"Boss Bitch","Doja Cat",337542,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
61,"Seni Dert Etmeler",Madrigal,334625,https://open.spotify.com/track/2Aq4sw2LKalsQ7m4pzLZ88
62,LOLO,Ezhel,331083,https://open.spotify.com/track/7hGc0ggqVVOndzHLIS4Kag
63,"Güzel Kızlar Patron Dinler",Patron,329875,https://open.spotify.com/track/2qpwx9xOkCqzOMVnOkZ2X8
64,Goal,Patron,328256,https://open.spotify.com/track/4QVEEOx7TeTA0vQfeP8tgN
65,"Ölsem Yeridir","Yüzyüzeyken Konuşuruz",326057,https://open.spotify.com/track/7zn6VQuPR6aCLPRcZAA89R
66,"Teni Tenime","Sena Şener",322184,https://open.spotify.com/track/4rHShZ4XGtYTBhBmBsM4GL
67,"Uzunlar - V1","Evdeki Saat",318911,https://open.spotify.com/track/1L7W7G37sxUhikHIJCgEMh
68,"Dünyadan Uzak",Pinhani,306785,https://open.spotify.com/track/4KhTyJ1cJeHaY4ZS2u3e6A
69,"Kafamda kentsel dönüşümler","İkiye On Kala",306612,https://open.spotify.com/track/7iEfRnNqAcTse7APwo64D5
70,Güneș,Murda,302701,https://open.spotify.com/track/2htLZqUXatp2XYVOAI4wN1
71,"İki Hece",Berkay,301880,https://open.spotify.com/track/4nWVlBWgG018k57NMeT9An
72,"Sarılırım Birine",Adamlar,298171,https://open.spotify.com/track/4WaxccyM7lk1pmompcC8yR
73,"Sıkı Dur","Ben Fero",298058,https://open.spotify.com/track/4rVjecg9ciM0TvMUXTyB2G
74,"Benimle Kayboldun","Kaan Boşnak",297238,https://open.spotify.com/track/6pJI8iZBKPuMjWDstvO081
75,"Daha İyi","Hande Ünsal",293020,https://open.spotify.com/track/4pqintftlokZCfmrA67rRj
76,Zombi,Adamlar,292985,https://open.spotify.com/track/73Ec1iE2MDm6Y16Tq2Rz8O
77,Halbuki,Yalın,290840,https://open.spotify.com/track/55YIUFTgntOVNaVfDhNoh1
78,"Ay Tenli Kadın","Ufuk Beydemir",288817,https://open.spotify.com/track/5CaKpl8JB1FMCbsgh0sgO8
79,WhatsApp,Patron,287504,https://open.spotify.com/track/1WpCEWPYlON5l1Rln413Hu
80,"Acının İlacı",Adamlar,282376,https://open.spotify.com/track/3xegx5QZeKRjlLTUN1xfX1
81,Felaket,Ezhel,282147,https://open.spotify.com/track/59l0CeaA4LLngf30waUXWB
82,"Yetinmeyi Bilir Misin?","Sezen Aksu",281876,https://open.spotify.com/track/3mRVgn5Q4AbECPzPRlCEk3
83,"Yağmurum Ol","Irmak Arıcı",281094,https://open.spotify.com/track/5efE5OAAog3rXxIyXqkdBO
84,"Gün Ağarmadan","Mustafa Ceceli",274782,https://open.spotify.com/track/1OHA5hH6MqaQHCxSYj3zN2
85,"kan sahibi",Contra,274027,https://open.spotify.com/track/48ZsVw8xEysY2yx4IYrDSV
86,Darbe,"Emir Can İğrek",273417,https://open.spotify.com/track/64QcorA03l2KmZ4Yp6GEwW
87,"EH BABA",Murda,272921,https://open.spotify.com/track/2uJlSN4MmKpto9AtXJWgTr
88,Buluşacaktık,"İdo Tatlıses",270509,https://open.spotify.com/track/07x3mvXVKV2b2tD6wtaOAz
89,"Hadi Gittik",Ozbi,269878,https://open.spotify.com/track/5spRq2fo0LGlbWoZRl6NzD
90,Yalan,"Aleyna Tilki",269080,https://open.spotify.com/track/6ZO84z5SOlu7nCL7UONjOC
91,Heveslenmem,"Lil Zey",266348,https://open.spotify.com/track/2KTS944WTCWEL1IAlYhzD6
92,Paranoya,UZI,266110,https://open.spotify.com/track/2dTMlaRJPRMDUbPHdn5AzC
93,"Yapma N'olursun","Dolu Kadehi Ters Tut",265902,https://open.spotify.com/track/5IaqRI0FLDMOdeSIMCNSCB
94,"The Box","Roddy Ricch",265694,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
95,"Kabul Olmaz Bizim Gibiler",Vio,261215,https://open.spotify.com/track/5yJh1YB2sTiGXm9hFDJ0W6
96,"lovely (with Khalid)","Billie Eilish",261178,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
97,"Sen Benim Şarkılarımsın","Cem Adrian",259735,https://open.spotify.com/track/79MWhuYapVlBQ4ozGVdO6e
98,"Toz Taneleri","Sagopa Kajmer",258340,https://open.spotify.com/track/36ulbeGLdspdIYSFKXIlmN
99,"Düş Yakamdan",UZI,258107,https://open.spotify.com/track/21gsq4esxsCV46ikMdqmaV
100,GOOBA,6ix9ine,256590,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
101,Nefret,Patron,256130,https://open.spotify.com/track/1wd6GGS2nLHnfwIirBeU3Z
102,"Neyim Var Ki (feat. Sagopa K)",Ceza,255292,https://open.spotify.com/track/09XOVDSIbBxBf6Kr1vGnHf
103,"Sonu Gelmez","Bilal Sonses",253004,https://open.spotify.com/track/2EcyUitRil7H1qcOuMYVhK
104,"Bildiğim Gibi",Deeperise,251379,https://open.spotify.com/track/3S5ZIMV8MGbR07dWdlBEz5
105,"el chapo","Canbay & Wolker",245198,https://open.spotify.com/track/7E2bjHiBIvHj32I0doBwge
106,"HIGHEST IN THE ROOM","Travis Scott",244235,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
107,Bodrum,"Yüzyüzeyken Konuşuruz",243075,https://open.spotify.com/track/7DarbtpxRUG5POF3ifwu61
108,Rampapapam,"Arem Ozguc",242768,https://open.spotify.com/track/6re5xIP7uMZMxWH438Ifuj
109,"Aklımı Kaçırdım","Anıl Piyancı",242212,https://open.spotify.com/track/7L08kknDR7gqg1JyWcZoRD
110,"Ne Farkeder","Yüzyüzeyken Konuşuruz",241985,https://open.spotify.com/track/23KSyhPMqyUVrrLo300YiW
111,"Mekanın Sahibi","Norm Ender",241285,https://open.spotify.com/track/3loy88Lp5qoTHhL8GhRfVZ
112,"Wir sind Kral",Ufo361,240658,https://open.spotify.com/track/2KlbLTnQ5Wch2oOelW0Y2k
113,Gitme,"Dolu Kadehi Ters Tut",240415,https://open.spotify.com/track/4Sng3wnol2Gb2yXgFdr9lj
114,Ela,Reynmen,239926,https://open.spotify.com/track/2VUTPdW21gPVVTEmvdSwos
115,"Kurban Olduğum","Tuğçe Kandemir",237472,https://open.spotify.com/track/29EsxNt9jzS17DXe8rVDML
116,"GİRME KANIMA",Zen-G,236459,https://open.spotify.com/track/5sVOmMl3rE6Qi3A5tG3tVJ
117,"Bir Derdim Var","mor ve ötesi",235682,https://open.spotify.com/track/5oecOcmSEHs7MZiB0NPbFu
118,Geceler,Ezhel,235661,https://open.spotify.com/track/0R0o8uOkDz40XsR6uwThfQ
119,"Cevapsız Sorular",maNga,234812,https://open.spotify.com/track/03INrUW4VCJpDXKQzNEaKS
120,"Giderdi Hoşuma","Yaşlı Amca",233134,https://open.spotify.com/track/0kSXE42CihiQ74IOrXCbO6
121,Şampanya,Ceg,232008,https://open.spotify.com/track/3flurnTXJlSjMa9yj2uvY0
122,Nida,Deeperise,231804,https://open.spotify.com/track/1CQZM0xaUeB6pDseB4Bd97
123,"Break My Heart","Dua Lipa",230277,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
124,Yeniden,BEGE,229746,https://open.spotify.com/track/7iQYp6Fp3xFFatU20GZtLe
125,"TROLLZ (with Nicki Minaj)",6ix9ine,229710,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
126,Arkadaş,"Ben Fero",229641,https://open.spotify.com/track/6bBnnrknLbDoOCUdKMkmnq
127,Manzaralar,Patron,229298,https://open.spotify.com/track/7CyKxThAhId8fyIauqLHyU
128,"Ride It",Regard,228607,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
129,"THE SCOTTS","THE SCOTTS",227623,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
130,"Tutuşmuş Beraber","Melike Şahin",225175,https://open.spotify.com/track/0ELKA403grwyEZLPMzJRKs
131,İlerle,BEGE,224866,https://open.spotify.com/track/3oUozR82kijD0ytkjvZaKm
132,"Dert Değil",Sancak,223987,https://open.spotify.com/track/2NiI68KN6msGblf1pJHWOq
133,"Cennetten Çiçek","Bilal Sonses",223137,https://open.spotify.com/track/2LyNSp1fJKr9NsieJ4oRDH
134,"TKN (feat. Travis Scott)",ROSALÍA,222625,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
135,Falling,"Trevor Daniel",221407,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
136,Señorita,"Shawn Mendes",219809,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
137,Dinle,"Sura İskenderli",219193,https://open.spotify.com/track/4h2gAkc8kBbiZNy0ALI62y
138,"Tuzaklara Düştüm","Kahraman Deniz",218295,https://open.spotify.com/track/5S9CSPyzUoVPOVEieuPgvz
139,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,216129,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
140,Ölümsüz,Patron,216018,https://open.spotify.com/track/3GPX2xcokZvJV6DKZ0IhAn
141,KAFA10,"Anıl Piyancı",214726,https://open.spotify.com/track/7fUGWMgLzsVdID1eKoPm3b
142,Olsun,"Sertab Erener",213748,https://open.spotify.com/track/07Af1vF3LFqNrmLC1Yzs0L
143,"Rüyalarda Buruşmuşum",Adamlar,213203,https://open.spotify.com/track/4cQSOn9oP0MiM7BgiRngFk
144,"Yoksun Başımda",Reynmen,212821,https://open.spotify.com/track/4kgegvVYCYHZRJtKArWBh8
145,"Yarınım Yok","Kaya Giray",211037,https://open.spotify.com/track/2r4FPlaVXRdR2nSbUqcTgr
146,"Yemin Olsun",Ufo361,210540,https://open.spotify.com/track/1BzTI6CkluzAJsXFRkXTaR
147,"Demet Akalın","Ben Fero",210086,https://open.spotify.com/track/3kyGlb9iNqhKJsS2WVNyzH
148,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,204463,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
149,"Ölüme İnat",Hidra,204031,https://open.spotify.com/track/0GQmog9ee0AeYaESlOZwRD
150,"Ne Güzel Güldün",Pinhani,202914,https://open.spotify.com/track/79bKKv3MNqU7jec2IFKw7d
151,Defoluyorum,"Emir Can İğrek",202768,https://open.spotify.com/track/2fvT2Y3xXxjNLxZgV4Si9t
152,"Birden Geldin Aklıma","Tuna Kiremitçi",202194,https://open.spotify.com/track/4XVif6rh9oYMIjazZ5F65A
153,"Boş Gemiler","Yüzyüzeyken Konuşuruz",199407,https://open.spotify.com/track/5xOAQ5o5mPI2FZZEOu1NZL
154,"bad guy","Billie Eilish",197671,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
155,"Gangsta's Paradise",Coolio,197016,https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4
156,"Olur Olur","İlyas Yalçıntaş",196056,https://open.spotify.com/track/1MDFp3EvFeoVHiDOMQvGJF
157,"Yansın İstanbul","Sezen Aksu",195670,https://open.spotify.com/track/6hU1tRHBj4WWPpeKlIb57f
158,"Müzik Kutusu","Emir Can İğrek",195601,https://open.spotify.com/track/5x5GwoDNfKSsq6Mgm0FVIp
159,"Ötede Dur",KÖK$VL,194939,https://open.spotify.com/track/0eCJLePRPRol1wtTKR5C94
160,"Don't Start Now","Dua Lipa",193794,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
161,Çukur,ikikardesh,193155,https://open.spotify.com/track/1oiU2kQDd4RjQyhLxNfNXA
162,"Toosie Slide",Drake,192772,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
163,"SICKO MODE","Travis Scott",191181,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
164,MAMACITA,"Black Eyed Peas",190849,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
165,"Beni Sen İnandır",Pinhani,190624,https://open.spotify.com/track/1rY4UYyZ3PcuYgWIddkcnL
166,Mesafe,"Serdar Ortaç",189663,https://open.spotify.com/track/68DrWFjKkrn2W3mkIRP3bc
167,goosebumps,"Travis Scott",189266,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
168,"Uzak Gelecek","Kahraman Deniz",188395,https://open.spotify.com/track/75h4Bilr9NatfonTWxEQXB
169,"Breaking Me",Topic,188117,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
170,"Her Yerde Sen","Zeynep Bastık",188053,https://open.spotify.com/track/1L8breHwaAapLwp7tcIPF9
171,"Pisliğin Üstüne Basmışlar",Gazapizm,187304,https://open.spotify.com/track/6LGFK19LALZ05LABThD75w
172,"Derdi Ne?",Sefo,186330,https://open.spotify.com/track/6z43ryWu3B1Yy15OXYCEgd
173,"everything i wanted","Billie Eilish",186061,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
174,Sevmemeliyiz,"Sena Şener",185111,https://open.spotify.com/track/2JEOc9AyetyCtLKco6o5p5
175,Gelemem,Grogi,183742,https://open.spotify.com/track/6sMKnGxbHEloI6usl0FLdh
176,Beatcoin,Ceza,183321,https://open.spotify.com/track/5sSKQKLzKqOKxbgUyGlk2w
177,Kumralım,Yaşar,183035,https://open.spotify.com/track/3tCCD2qQLdC99YkRwGPSsx
178,"Şanıma İnanma","Sezen Aksu",182795,https://open.spotify.com/track/6dDHqJjTWOmWaAutbEpiwT
179,"Konduramadım - Ozan Bayraşa Rework","Sezen Aksu",182310,https://open.spotify.com/track/5YPXNGFvxJb8p1WP4R5x2I
180,Pırlanta,Murda,181949,https://open.spotify.com/track/2Oafgpg3zODVawujkYVz5n
181,"Avutsun Bahaneler","Sagopa Kajmer",180429,https://open.spotify.com/track/14NZoXCrTaI7ClIznTYIpf
182,İmkansızım,Ezhel,179369,https://open.spotify.com/track/5Y3ZTBwRNrgj3AlXYASvDe
183,"Tom's Diner",AnnenMayKantereit,178823,https://open.spotify.com/track/0oA9wBGDY4uyILLg4GymWP
184,"Kazıdık Tırnaklarla",Ezhel,178374,https://open.spotify.com/track/27OWNTEEtJCFVejrh5mqgv
185,Nilüfer,"Müslüm Gürses",178105,https://open.spotify.com/track/3yYHAwO4K7AYGyPCsObCtl
186,Sağanak,Aspova,178044,https://open.spotify.com/track/5dxswPRA3fzRsFugp11ws3
187,Oyunbaz,Yalın,177941,https://open.spotify.com/track/37DT5cCeoTaraBD8WJ3b3R
188,Neresi?,BEGE,177557,https://open.spotify.com/track/5m42G9KcZupRGXyBj2dPzV
189,Suspus,Ceza,177103,https://open.spotify.com/track/1JvUmKSl9Mg6mQnmbjLYyz
190,Alev,Velet,176690,https://open.spotify.com/track/3huaUD2EiY0gd5Urdqx1eZ
191,"Yaramızda Kalsın","Merve Özbey",176411,https://open.spotify.com/track/3kD2fBvNR5xvbJxO1MW6HT
192,Suç,Aspova,175935,https://open.spotify.com/track/47Ean8ZLIyDCSMz9wS0Za7
193,"Sözler Şerefsiz Oldu","Norm Ender",175589,https://open.spotify.com/track/0DGvKkcBCgd4UxRxKY0SqP
194,Güneş,"Can Bonomo",175545,https://open.spotify.com/track/3fyC6rPKC3dc3sa7oaGZ6F
195,"Bu Gece Bizim Olsa","Mil Savior",174481,https://open.spotify.com/track/54rz3ZjIk7Ozt8IdJWKP2h
196,"O Ben Olamam","Mavi Gri",174159,https://open.spotify.com/track/3jwAjmoSIleloreUAmTkBI
197,"Seni Kendime Sakladım",Duman,173095,https://open.spotify.com/track/4TjX6QIQVSD3j2VAxlR2wa
198,Rolex,"Ayo & Teo",172846,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt
199,"Kaçar Gider","Dolu Kadehi Ters Tut",172477,https://open.spotify.com/track/0tx0AFLugYzvN1Cz1TUIDV
200,"Ankara'yla Bozuşuruz","Perdenin Ardındakiler",171971,https://open.spotify.com/track/4fEkhdpNqFzJHkDTIzysMA
