,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
45,Tusa,"KAROL G",77142,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
46,"LA CANCIÓN","J Balvin",76680,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18
47,Girl,"Myke Towers",75751,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
48,Morado,"J Balvin",73715,https://open.spotify.com/track/35KmOEIUqAGn02t7n4qaIr
49,"Adicto (with Anuel AA & Ozuna)",Tainy,71842,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
50,"La Santa","Bad Bunny",71666,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
51,Confía,Sech,58525,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
52,"Fútbol & Rumba (feat. Enrique Iglesias)","Anuel AA",56589,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM
53,"La Forma en Que Me Miras","Super Yei",55586,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
54,"Ay, DiOs Mío!","KAROL G",55273,https://open.spotify.com/track/7x4ASXYEKfQBCewcZhK776
55,"Si Estuviésemos Juntos","Bad Bunny",54614,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
56,"Como Llora",Juanfran,54543,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
57,"El Efecto","Rauw Alejandro",54163,https://open.spotify.com/track/4SJHHpKhcuXwDsCsPqshXj
58,"Mi Error - Remix","Eladio Carrion",52956,https://open.spotify.com/track/5IjOqh4XLyjHINuOGolmAt
59,Keii,"Anuel AA",52936,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
60,"Pa' Olvidarme De Ella","Piso 21",48415,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
61,"No Me Conoce - Remix","Jhay Cortez",47838,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P
62,"Por Primera Vez",Camilo,47063,https://open.spotify.com/track/0pgj4EzB1XRqgZemoMNG5D
63,Quizas,"Rich Music LTD",46665,https://open.spotify.com/track/5Id5B3dxJZhPcV9GzgYZZe
64,"TKN (feat. Travis Scott)",ROSALÍA,46199,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
65,"Si Me Dices Que Sí",Reik,46106,https://open.spotify.com/track/56Ta1O7Jxxpjnc6cWdDKUo
66,"Watermelon Sugar","Harry Styles",45883,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
67,TBT,"Sebastian Yatra",44625,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
68,"El Mismo Aire - con Pablo Alborán",Camilo,42719,https://open.spotify.com/track/5EbtodsuLbxrFDH6j5avVS
69,"Toda Remix - Remix","Alex Rose",42714,https://open.spotify.com/track/47ZS1OjnJpJVfGN9yHXfMn
70,"Roses - Imanbek Remix","SAINt JHN",41176,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
71,"BAD CON NICKY","Bad Bunny",41087,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
72,Definitivamente,"Daddy Yankee",40291,https://open.spotify.com/track/113PlnpZbHd3WIqeYjhZWv
73,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix","Justin Quiles",39635,https://open.spotify.com/track/1ndyl3wJCFs872XZ3ztPk6
74,Narcos,"Anuel AA",39457,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q
75,"La Bebe - Remix","Anuel AA",39212,https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4
76,"Fantasias - Remix","Rauw Alejandro",38998,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
77,China,"Anuel AA",38786,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
78,"A Tu Merced","Bad Bunny",38613,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
79,"Si Te Vas",Sech,38491,https://open.spotify.com/track/2aGN6PplBq0xigh2lmqLbw
80,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,38396,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
81,Infeliz,Arcangel,38301,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
82,"MÁS DE UNA CITA","Bad Bunny",37591,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL
83,"La Jeepeta","Nio Garcia",37413,https://open.spotify.com/track/4RaWbMItxVbuUExNkFsITP
84,"Dance Monkey","Tones And I",37173,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
85,"Ponte Pa' Mi","Rauw Alejandro",37152,https://open.spotify.com/track/10u2iOS0r6plfb9GknD7g4
86,"PA' ROMPERLA","Bad Bunny",37027,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
87,"Si Tu Amor No Vuelve","Binomio de Oro de América",36045,https://open.spotify.com/track/4frx1sI3l2Chq71SLHjiSx
88,"Pa Mí - Remix",Dalex,36043,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
89,"TBT - Remix","Sebastian Yatra",35924,https://open.spotify.com/track/2SdwRMzLw1vKClRinPqtuU
90,Callaita,"Bad Bunny",35882,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
91,Tutu,Camilo,35840,https://open.spotify.com/track/1Ol5LmdNDNpFu1oNwfgkux
92,Porno,"Rich Music LTD",35153,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z
93,"Don't Start Now","Dua Lipa",35147,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
94,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,35058,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
95,Olvídala,"Binomio de Oro de América",35024,https://open.spotify.com/track/0QUnzLeB2USzFv8OqJe8S8
96,Aventura,Lunay,34567,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
97,"Si Se Da - Remix","Myke Towers",34478,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
98,PAM,"Justin Quiles",34186,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
99,"Pa Los Gustos Los Colores",Javiielo,33781,https://open.spotify.com/track/6Bd9rs5gv25asdPDRog3ce
100,"La Playa - Remix","Myke Towers",33708,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
101,"Toosie Slide",Drake,33083,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
102,"Otro Trago - Remix",Sech,32954,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
103,"Agua (with J Balvin) - Music From ""Sponge On The Run"" Movie",Tainy,32612,https://open.spotify.com/track/1pqnQ41XbfKjaFu6M0eGJp
104,Djadja,"Aya Nakamura",32446,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
105,ADMV,Maluma,32270,https://open.spotify.com/track/3eJMSq78dDaFb7VvhNFnq6
106,"Mírame - Remix","Nio Garcia",31594,https://open.spotify.com/track/53uKGbcMjEc2gIWbfmvpdS
107,"Zaramay: Bzrp Music Sessions, Vol. 31",Bizarrap,31037,https://open.spotify.com/track/2PKb7tFxkwMoS7Y6muOTAR
108,Hechicera,"Lucas Sugo",30980,https://open.spotify.com/track/7GuDL7idAKh36gXqpRq6I2
109,"Niña Bonita","Binomio de Oro de América",30677,https://open.spotify.com/track/1fbRYLGk6VJQheSL5XcFKj
110,"Me Gusta",Shakira,30672,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
111,"Que Mas Pues - Remix","Justin Quiles",30599,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
112,"Me Ilusione","Binomio de Oro de América",30317,https://open.spotify.com/track/1EiRuVyMKA7uSSeuWgCJiu
113,"Infiel - Remix",Eix,30223,https://open.spotify.com/track/5Xe78U9cUwnWOuWbgYvAKZ
114,MAMACITA,"Black Eyed Peas",29914,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
115,"Amor Platonico","Los Verduleros",29853,https://open.spotify.com/track/189ZkWdzkPWrNy5HmGW4XA
116,Medusa,"Jhay Cortez",29694,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
117,"How You Like That",BLACKPINK,29630,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
118,"La Pared 360","Lenny Tavárez",29579,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW
119,"Tu Traición","Grupo Bryndis",29475,https://open.spotify.com/track/2ObbqCZZgwK8VowFYf0RPh
120,"Me Vas A Extrañar","Binomio de Oro de América",29407,https://open.spotify.com/track/0pgnRjCupIUPCscgwTFTZ2
121,"Ojitos Chiquitos","Don Omar",29258,https://open.spotify.com/track/4f49sFQko7jHLEFd3tCf5p
122,"Soltera - Remix",Lunay,29097,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
123,Bellaquita,Dalex,28931,https://open.spotify.com/track/1tpbAGsGpZee5jDHMcLrUJ
124,"Quiero Que Seas Mi Estrella","Binomio de Oro de América",28479,https://open.spotify.com/track/0xkSIbrN1wLCjRHSZjpNHv
125,"Cuerpo en Venta",Noriel,28419,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
126,Muévelo,"Nicky Jam",28374,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
127,Desconocidos,"Mau y Ricky",28348,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
128,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",28329,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
129,"Ni Contigo, Ni Sin Ti","Los Angeles Azules",27871,https://open.spotify.com/track/3tHYpuF2eIc4pDrzIdNN3Y
130,Jangueo,"Anuel AA",27181,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81
131,Cuaderno,Dalex,27067,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
132,Velitas,Darell,26940,https://open.spotify.com/track/7q3NthaBqFI6s0WnAlnIvq
133,"Me Rehúso","Danny Ocean",26747,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
134,Skechers,DripReport,26274,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
135,"Bajo La Mesa",Morat,26157,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH
136,"Tal Vez","Paulo Londra",25903,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
137,"Tierra Mala","Los Chiches Vallenatos",25541,https://open.spotify.com/track/5BX4ez5Wz62RdJANkifj3k
138,Loco,Beéle,25501,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
139,BORRAXXA,Feid,25446,https://open.spotify.com/track/16uvds0iYqjEK8m5EGEdVd
140,"Perreo en La Luna","Rich Music LTD",25413,https://open.spotify.com/track/0RDgqtvOHLwcI6yz9bjsZV
141,"La Difícil",Camilo,25085,https://open.spotify.com/track/6fNJm8sYmCBbmkKpKgTReA
142,"Todo va a estar mejor","Bohemia Urbana",24925,https://open.spotify.com/track/7wbBN7tbyKOt1FGOl3yjqM
143,"Dónde Estás (with Piso 21) - Remix",KHEA,24843,https://open.spotify.com/track/7z0cli6eF13Ew8ARrDgGHJ
144,Negro,"J Balvin",24491,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
145,"RITMO (Bad Boys For Life)","Black Eyed Peas",24469,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
146,"Break My Heart","Dua Lipa",24420,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
147,Singapur,"El Alfa",24382,https://open.spotify.com/track/4QfZYDhGZc0T2RDvGiI69E
148,"Cómo Te Voy A Olvidar","Los Angeles Azules",24170,https://open.spotify.com/track/51dNexiESqcJLsGLrmg1Nv
149,"Dónde Estás",KHEA,24063,https://open.spotify.com/track/16DNJ8y6k97DxuMyV49W7V
150,"Me Extrañarás","Noa - Noa",24055,https://open.spotify.com/track/6yVDSab5QOdxlE6pPTdwID
151,"Me Volví A Acordar De Ti","Los Angeles De Charly",23996,https://open.spotify.com/track/7256yGEwDkqs39TKHTeXik
152,"ADMV - Versión Urbana",Maluma,23946,https://open.spotify.com/track/3wBKCNw7BFIalnqe4VXzdK
153,"Un Sueño","Los Angeles De Charly",23939,https://open.spotify.com/track/6iPDBwtiOZGlfQt9HD0jAG
154,"La player (Bandolera)","Zion & Lennox",23936,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
155,Imaginate,"Rich Music LTD",23802,https://open.spotify.com/track/29ShXDWDedEwZkYc8Du08N
156,"Que Mal Te Fue","Natti Natasha",23792,https://open.spotify.com/track/2btKz4s1XrMn5VHe7xZJpi
157,"Amigos Con Derecho",Japiaguar,23733,https://open.spotify.com/track/4DgZ3RhEUP9RYwOo2pmmS5
158,Detente,"Mike Bahía",23680,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX
159,"Cuando Amanezca (feat. Danny Ocean, Justin Quiles, Feid)",Nibal,23649,https://open.spotify.com/track/0yx82WHSiVRekLwqfxQkvJ
160,"Whine Up","Nicky Jam",23491,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
161,"Te Vi","Piso 21",23348,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
162,"Los Besos",Greeicy,23244,https://open.spotify.com/track/6QSu3mgC8kUYtEDoBBQcJG
163,"Verte Ir","DJ Luian",23241,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
164,"Rain On Me (with Ariana Grande)","Lady Gaga",23146,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
165,"Savage Love (Laxed - Siren Beat)","Jawsh 685",23133,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
166,"Ceniza Fría","Los Chiches Vallenatos",23123,https://open.spotify.com/track/630dwBE6L8SIMzyl43KyUT
167,Flexin',"Lit Killah",23061,https://open.spotify.com/track/0hwEhPxCBLKiqeBMZavGAv
168,"Adore You","Harry Styles",22727,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
169,"El Mismo Aire",Camilo,22635,https://open.spotify.com/track/3a29UVSEIj6x3YcfKs2rdi
170,"Que Levante La Mano","Los Angeles De Charly",22614,https://open.spotify.com/track/36TIklA7o1T0eXS83n1amI
171,"Loco por Volverte a Ver","Chili Fernandez",22539,https://open.spotify.com/track/7rJ5GJ2LQfzN81NP2n1oqo
172,Colocao,"Nicki Nicole",22525,https://open.spotify.com/track/7MCFjPDImfjQv7GynHgVrR
173,"Un Osito Dormilón","Binomio de Oro de América",22297,https://open.spotify.com/track/0HPVcdtXABd0hUudn4UceE
174,"Amor Se Escribe Con Llanto","Guardianes Del Amor",22116,https://open.spotify.com/track/0EkZZm6d3j05yrFfKkAHn7
175,"11 PM",Maluma,22069,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
176,"Feel Me","Rich Music LTD",21894,https://open.spotify.com/track/6KeweE0BlXx3AtjMKhBLaz
177,"La Boca - Remix","Mau y Ricky",21889,https://open.spotify.com/track/2EEmzqzM70CybVspgM7YRT
178,"Me Volví a Enamorar","Cumbia Juan",21869,https://open.spotify.com/track/5DeEkrd5JZadgjv0xL2GA9
179,"Te Quemaste","Manuel Turizo",21696,https://open.spotify.com/track/4fj7e6Tc48Bmomwyz2Z2XC
180,Piensan,"Myke Towers",21679,https://open.spotify.com/track/1A9PKAFEHMWgXNLpgf7k4J
181,"Que Loco Amor","Cumbia Juan",21658,https://open.spotify.com/track/51LmGYcyw9WRnR2zopCF2C
182,"ily (i love you baby) (feat. Emilee)","Surf Mesa",21557,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
183,Cabaré,"Mc Pierre",21535,https://open.spotify.com/track/0N2cvvlyEw5NFc00E3FB0D
184,"Tócame (feat. Arcangel & De La Ghetto)",Anitta,21437,https://open.spotify.com/track/4cno0k9jDEFpLAQyHNjqVx
185,"Amor Prohibido","Grupo Bryndis",21408,https://open.spotify.com/track/4Hmuqk2w1fGqwpMP04aDUu
186,"Nena Maldición (feat. Lenny Tavárez)","Paulo Londra",21332,https://open.spotify.com/track/77dMSg2VHi2wwXjXNrmcrZ
187,"Él Soy Yo",Samuray,21327,https://open.spotify.com/track/2grjdrZ1wGyoykMgDbnnFW
188,"Una Vida Para Recordar","Piso 21",21323,https://open.spotify.com/track/7pxL0DzPpCjjcdfQccvnus
189,"Ella Y Yo - Featuring Don Omar",Aventura,21292,https://open.spotify.com/track/6G4U9avyBNEfP0fAIduev3
190,"Un Año","Sebastian Yatra",21289,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
191,"La Bella y la Bestia",Reik,21205,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs
192,"Otro Trago",Sech,21066,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
193,"Cada Día",Kchiporros,20937,https://open.spotify.com/track/65zC8z3yke13wqKMnKHqhF
194,"UN PESO","J Balvin",20878,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa
195,"He Querido Quererte","Franco ""El Gorilla""",20800,https://open.spotify.com/track/5buC1VFP7FSaB0YokvP0EJ
196,"C.R.O: Bzrp Music Sessions, Vol. 29",Bizarrap,20749,https://open.spotify.com/track/0qPbQWcqNDVrReSSvMoJxk
197,"Si Supieras","Daddy Yankee",20740,https://open.spotify.com/track/7MRU4vOkywuhZ9kbFiPuiu
198,"Onda Free","Los Verduleros",20674,https://open.spotify.com/track/2bU0djUCBF7dQl9fbRVHTW
199,"Que Se Joda","Anuel AA",20625,https://open.spotify.com/track/5p3JJehpKHjr9pJT5eD2Lz
200,"Te Falle - Remix",Brytiago,20596,https://open.spotify.com/track/0WfoXzTTleO9bHtuQIn5EY
